job,marital,education,loan,age,cons_price_idx,subscribe
white_collar,married,professional_course,no,63,94.215,1
white_collar,single,professional_course,no,34,93.444,0
blue_collar,divorced,school,no,83,94.215,1
blue_collar,married,school,no,59,93.918,0
unemployed,divorced,professional_course,no,64,94.601,1
white_collar,divorced,school,yes,59,93.918,0
white_collar,married,school,no,51,93.444,0
white_collar,single,school,no,30,92.893,1
blue_collar,married,professional_course,no,27,93.994,0
self_employed,single,professional_course,no,36,92.893,1
blue_collar,married,professional_course,no,51,94.027,1
blue_collar,married,professional_course,no,53,93.2,0
white_collar,single,school,no,26,93.369,1
blue_collar,married,professional_course,no,33,93.918,0
blue_collar,married,school,no,42,94.465,0
blue_collar,married,professional_course,no,21,93.918,0
white_collar,married,school,no,37,92.893,1
white_collar,married,professional_course,no,39,92.893,1
unemployed,single,professional_course,no,30,92.893,1
white_collar,single,school,no,37,93.994,0
white_collar,single,school,no,33,94.465,0
unemployed,single,school,no,27,93.749,1
blue_collar,married,professional_course,no,44,92.893,1
retired,divorced,professional_course,no,69,94.055,1
blue_collar,married,school,no,53,93.994,0
blue_collar,married,school,yes,51,93.075,1
white_collar,single,professional_course,no,45,93.994,0
white_collar,single,professional_course,yes,28,92.893,1
blue_collar,married,school,no,31,93.2,0
white_collar,married,professional_course,no,23,93.918,0
white_collar,married,professional_course,no,57,93.994,0
blue_collar,married,professional_course,no,47,93.444,0
white_collar,single,professional_course,no,28,93.994,0
white_collar,married,school,no,30,93.2,0
white_collar,married,school,no,41,93.994,0
white_collar,single,professional_course,no,32,92.893,1
white_collar,married,school,yes,40,93.444,0
unemployed,single,professional_course,no,27,93.994,0
white_collar,married,professional_course,no,52,93.876,1
blue_collar,married,school,no,40,93.2,0
white_collar,married,professional_course,yes,36,93.918,0
unemployed,single,school,no,19,92.843,1
white_collar,single,professional_course,no,46,92.893,1
white_collar,single,school,no,25,93.918,0
blue_collar,single,school,no,26,94.601,1
blue_collar,married,school,no,52,93.918,0
white_collar,married,professional_course,no,40,94.465,0
blue_collar,married,professional_course,no,32,93.918,0
white_collar,single,professional_course,yes,29,93.2,0
retired,married,school,no,65,92.431,1
blue_collar,single,school,no,27,92.893,1
white_collar,married,professional_course,no,32,93.918,0
unemployed,single,school,no,24,93.918,0
white_collar,single,professional_course,yes,36,93.994,0
white_collar,single,school,no,30,94.465,0
blue_collar,married,school,no,36,94.465,0
white_collar,single,professional_course,no,48,93.994,0
blue_collar,married,school,no,52,93.994,0
blue_collar,married,professional_course,no,40,93.2,0
blue_collar,married,professional_course,yes,49,94.465,0
blue_collar,married,school,no,57,94.465,0
blue_collar,married,professional_course,no,26,93.075,1
white_collar,married,school,no,45,93.994,0
blue_collar,single,school,no,32,92.893,1
blue_collar,married,professional_course,no,44,93.444,0
unemployed,single,school,no,40,92.963,1
white_collar,married,professional_course,no,57,92.893,1
blue_collar,married,school,no,57,93.444,0
white_collar,single,school,no,25,94.465,0
blue_collar,single,school,no,24,94.601,1
white_collar,divorced,school,no,56,93.918,0
blue_collar,divorced,professional_course,no,41,93.444,0
white_collar,single,professional_course,no,35,93.444,0
white_collar,married,school,no,30,93.918,0
white_collar,married,professional_course,no,58,93.994,0
self_employed,single,professional_course,no,32,92.893,1
blue_collar,married,school,no,48,93.444,0
white_collar,single,school,no,30,93.876,1
white_collar,single,school,no,26,93.918,0
white_collar,single,professional_course,no,58,93.994,0
white_collar,married,professional_course,no,42,94.465,0
self_employed,married,professional_course,no,33,94.465,0
white_collar,single,school,no,25,92.431,1
unemployed,single,professional_course,no,20,92.843,1
blue_collar,married,professional_course,no,31,92.893,1
white_collar,married,professional_course,no,38,93.918,0
white_collar,married,professional_course,no,46,92.893,1
blue_collar,single,professional_course,no,36,93.2,0
white_collar,married,school,no,48,93.918,0
white_collar,divorced,professional_course,no,37,92.893,1
retired,married,school,no,56,93.918,0
retired,married,school,no,74,92.201,1
white_collar,single,professional_course,no,30,93.918,0
blue_collar,married,professional_course,no,33,93.2,0
white_collar,single,school,no,29,93.918,0
blue_collar,married,school,no,45,93.075,1
white_collar,married,professional_course,no,35,92.893,1
blue_collar,married,professional_course,no,33,93.876,1
white_collar,married,professional_course,no,40,93.444,0
blue_collar,single,professional_course,no,32,93.444,0
blue_collar,single,school,no,31,94.465,0
self_employed,married,school,no,44,92.893,1
white_collar,divorced,school,no,52,93.994,0
self_employed,married,professional_course,no,36,93.075,1
white_collar,single,professional_course,no,27,94.027,1
blue_collar,married,school,yes,39,93.918,0
white_collar,married,professional_course,no,33,94.199,1
white_collar,single,professional_course,no,30,92.963,1
self_employed,single,professional_course,no,30,93.2,0
blue_collar,single,professional_course,no,52,92.963,1
blue_collar,single,school,no,25,93.918,0
blue_collar,married,professional_course,no,27,92.893,1
white_collar,divorced,school,no,38,93.994,0
retired,single,professional_course,no,86,94.055,1
white_collar,married,professional_course,no,34,92.201,1
blue_collar,married,professional_course,no,54,93.994,0
blue_collar,married,professional_course,no,47,92.201,1
blue_collar,married,school,no,85,93.749,1
white_collar,married,professional_course,no,37,93.075,1
white_collar,married,professional_course,no,37,93.444,0
blue_collar,married,professional_course,no,33,94.465,0
white_collar,married,professional_course,no,46,93.444,0
white_collar,married,professional_course,yes,72,92.431,1
blue_collar,divorced,professional_course,no,51,93.918,0
white_collar,married,professional_course,no,40,92.893,1
white_collar,single,professional_course,no,28,94.199,1
blue_collar,single,professional_course,no,30,92.893,1
blue_collar,married,professional_course,no,36,94.465,0
self_employed,married,professional_course,no,27,93.075,1
self_employed,single,professional_course,no,31,93.2,0
white_collar,married,school,no,39,93.994,0
blue_collar,married,professional_course,no,32,92.893,1
unemployed,single,school,no,19,93.075,1
blue_collar,married,professional_course,no,34,92.893,1
blue_collar,single,school,no,31,94.465,0
blue_collar,married,school,no,36,93.2,0
white_collar,married,professional_course,no,32,93.918,0
blue_collar,married,professional_course,no,55,93.749,1
white_collar,single,professional_course,no,58,93.994,0
white_collar,single,professional_course,no,34,93.994,0
unemployed,married,professional_course,no,41,94.767,1
blue_collar,single,professional_course,no,23,93.918,0
white_collar,married,professional_course,no,36,92.431,1
white_collar,single,professional_course,no,45,93.444,0
unemployed,single,school,no,24,94.199,1
blue_collar,married,professional_course,yes,36,93.075,1
blue_collar,divorced,school,no,40,93.994,0
blue_collar,married,professional_course,no,30,94.601,1
white_collar,married,professional_course,no,36,92.893,1
retired,married,school,no,74,92.963,1
white_collar,married,professional_course,no,59,92.963,1
white_collar,single,professional_course,no,27,92.469,1
white_collar,divorced,school,no,56,93.2,0
blue_collar,married,school,no,52,94.215,1
white_collar,single,professional_course,no,33,93.749,1
blue_collar,single,professional_course,no,29,94.767,1
blue_collar,single,school,yes,30,93.2,0
self_employed,married,professional_course,no,44,93.2,0
blue_collar,married,professional_course,no,32,93.749,1
white_collar,single,school,no,37,92.893,1
retired,married,school,yes,52,93.075,1
white_collar,single,school,no,36,92.893,1
blue_collar,single,professional_course,yes,29,94.465,0
white_collar,single,school,no,29,94.465,0
blue_collar,married,school,no,36,93.075,1
retired,married,professional_course,no,85,92.201,1
white_collar,married,professional_course,no,31,93.444,0
blue_collar,single,school,no,44,93.918,0
white_collar,single,professional_course,no,31,92.963,1
white_collar,divorced,professional_course,no,31,93.2,0
white_collar,single,professional_course,no,31,92.201,1
white_collar,married,professional_course,no,47,93.444,0
white_collar,single,professional_course,no,32,92.843,1
blue_collar,divorced,professional_course,no,41,93.075,1
white_collar,married,professional_course,no,37,94.465,0
white_collar,single,school,no,21,93.918,0
white_collar,married,professional_course,yes,52,94.055,1
blue_collar,married,professional_course,no,38,92.843,1
retired,married,school,no,56,92.713,1
white_collar,married,school,no,46,93.075,1
self_employed,married,professional_course,no,56,93.075,1
white_collar,divorced,professional_course,no,47,93.994,0
blue_collar,single,professional_course,yes,25,92.963,1
white_collar,married,professional_course,no,52,93.2,0
blue_collar,single,professional_course,no,32,93.444,0
self_employed,married,professional_course,no,43,92.893,1
blue_collar,married,school,no,59,92.431,1
blue_collar,married,professional_course,no,47,94.465,0
blue_collar,single,professional_course,no,35,92.893,1
white_collar,married,school,yes,37,93.994,0
blue_collar,single,professional_course,no,31,92.893,1
unemployed,single,professional_course,no,30,94.215,1
blue_collar,married,professional_course,no,39,93.918,0
self_employed,married,professional_course,no,54,93.2,0
blue_collar,single,professional_course,no,38,92.893,1
white_collar,married,professional_course,no,33,92.963,1
blue_collar,married,professional_course,no,25,94.465,0
unemployed,married,professional_course,no,53,92.893,1
blue_collar,married,professional_course,no,57,93.444,0
blue_collar,married,school,no,40,93.994,0
white_collar,married,professional_course,no,35,93.918,0
unemployed,single,school,no,26,94.601,1
self_employed,married,professional_course,no,41,93.2,0
blue_collar,married,school,no,37,92.893,1
retired,married,school,no,56,93.2,0
white_collar,married,professional_course,no,49,93.444,0
white_collar,single,professional_course,no,43,93.075,1
white_collar,single,professional_course,no,26,92.201,1
blue_collar,married,school,no,53,93.444,0
white_collar,married,school,no,26,92.649,1
white_collar,married,professional_course,no,33,93.444,0
blue_collar,married,professional_course,no,34,92.893,1
white_collar,single,professional_course,no,38,92.379,1
white_collar,single,professional_course,no,39,93.994,0
blue_collar,married,professional_course,no,47,93.444,0
blue_collar,divorced,professional_course,no,32,92.843,1
blue_collar,married,professional_course,yes,36,94.465,0
white_collar,married,school,no,27,93.918,0
blue_collar,married,professional_course,no,58,93.444,0
white_collar,married,professional_course,no,30,92.963,1
retired,married,professional_course,yes,57,93.2,0
white_collar,single,school,no,30,93.918,0
white_collar,single,professional_course,no,29,93.2,0
white_collar,married,professional_course,no,52,93.918,0
white_collar,married,school,no,28,93.994,0
blue_collar,married,school,no,50,94.465,0
white_collar,married,professional_course,no,33,92.893,1
white_collar,single,professional_course,no,30,93.075,1
white_collar,married,school,no,42,93.994,0
white_collar,divorced,professional_course,no,44,92.893,1
